frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
1265,49365,11.852293968200684,80.54985046386719,10.781850814819336,42634,5799,930,2,24407,24958,24809,24556,1618,573,33.92705921889933,0.8789900142760962,0.07590466516690393
1266,49391,11.884173393249512,80.00577545166016,10.817987442016602,42635,5814,941,1,24434,24957,24848,24543,1626,582,33.92785499361479,0.8812636563202663,0.07680246228178128
1267,49313,11.88503646850586,79.96468353271484,10.793084144592285,42582,5791,940,0,24410,24903,24789,24524,1629,586,33.88567893369544,0.8777774051858723,0.07672084436224698
1268,49390,11.871198654174805,79.97501373291016,10.774177551269531,42670,5775,945,0,24545,24845,24777,24613,1611,598,33.95570710865587,0.8753521870054244,0.0771289339599185
1269,49432,11.846234321594238,80.53241729736328,10.709807395935059,42721,5795,914,2,24516,24916,24808,24624,1609,576,33.9962916191443,0.8783837097309843,0.07459877845435504
1270,49280,11.850150108337402,80.56263732910156,10.738033294677734,42573,5779,926,2,24444,24836,24768,24512,1619,588,33.8785169612563,0.8759584915505364,0.07557819348876671
1271,49393,11.853743553161621,80.56143951416016,10.785087585449219,42667,5788,937,1,24470,24923,24815,24578,1615,583,33.95331978450949,0.8773226767770383,0.07647599060364406
1272,49343,11.811226844787598,80.01200103759766,10.715617179870605,42638,5788,916,1,24430,24913,24844,24499,1605,562,33.93024231776116,0.8773226767770383,0.07476201429342365
1273,49398,11.815191268920898,79.96794128417969,10.79631519317627,42674,5774,950,0,24480,24918,24846,24552,1630,598,33.958890207517705,0.8752006108691464,0.07753702355759004
1274,49334,11.801910400390625,80.53372955322266,10.803258895874023,42586,5807,939,2,24482,24852,24814,24520,1631,595,33.88886203255727,0.8802026233663203,0.07663922644271268
1275,49336,11.780797958374023,79.97718811035156,10.804676055908203,42603,5799,934,0,24405,24931,24747,24589,1630,582,33.902390202720085,0.8789900142760962,0.07623113684504115
1276,49357,11.749326705932617,80.55281066894531,10.800312042236328,42644,5767,945,1,24420,24937,24790,24567,1637,590,33.93501696605392,0.8741395779152005,0.0771289339599185
1277,49365,11.745946884155273,79.99088287353516,10.841161727905273,42578,5847,940,0,24415,24950,24845,24520,1668,593,33.8824958348336,0.8862656688174401,0.07672084436224698
1278,49439,11.728026390075684,80.00275421142578,10.84342098236084,42634,5856,948,1,24554,24885,24848,24591,1661,602,33.92705921889933,0.887629854043942,0.07737378771852142
1279,49309,11.697333335876465,80.54900360107422,10.870223999023438,42505,5859,944,1,24398,24911,24759,24550,1661,599,33.82440428060506,0.888084582452776,0.0770473160403842
1280,49460,11.68301010131836,80.5667724609375,10.877429962158203,42615,5908,936,1,24495,24965,24918,24542,1676,592,33.911939499305596,0.8955118131303978,0.07639437268410976
1281,49413,11.642634391784668,80.55355072021484,10.869915962219238,42635,5844,933,1,24536,24877,24836,24577,1656,584,33.92785499361479,0.8858109404086061,0.07614951892550684
1282,49369,11.64184856414795,80.56961822509766,10.936898231506348,42572,5853,942,2,24513,24856,24808,24561,1668,589,33.87772118654084,0.887175125635108,0.0768840802013156
1283,49369,11.642511367797852,80.52971649169922,10.952947616577148,42564,5866,938,1,24485,24884,24854,24515,1675,585,33.87135498881717,0.889145615406722,0.07655760852317837
1284,49341,11.583795547485352,80.53783416748047,10.953350067138672,42586,5819,934,2,24437,24904,24865,24476,1673,594,33.88886203255727,0.8820215370016562,0.07623113684504115
1285,49491,11.573695182800293,80.0147705078125,10.944111824035645,42758,5814,918,1,24517,24974,24945,24546,1665,575,34.02573528361631,0.8812636563202663,0.07492525013249227
1286,49472,11.517083168029785,80.56697845458984,10.911628723144531,42834,5722,915,1,24466,25006,24922,24550,1631,566,34.08621416199122,0.8673186517826906,0.07468039637388935
1287,49477,11.508866310119629,80.0103759765625,10.92099380493164,42808,5760,908,1,24475,25002,24820,24657,1656,562,34.06552401938928,0.8730785449612545,0.0741090709371492
1288,49463,11.517609596252441,80.54100036621094,10.970617294311523,42808,5740,913,2,24471,24992,24869,24594,1641,564,34.06552401938928,0.8700470222356945,0.07451716053482074
1289,49425,11.500892639160156,80.56995391845703,11.000699996948242,42797,5698,929,1,24516,24909,24900,24525,1646,581,34.056770497519224,0.8636808245120188,0.07582304724736963
1290,49471,11.512259483337402,80.56938934326172,11.027565956115723,42804,5728,937,2,24501,24970,24869,24602,1676,589,34.06234092052744,0.8682281086003586,0.07647599060364406
1291,49509,11.447748184204102,80.57273864746094,11.001011848449707,42925,5644,939,1,24529,24980,24932,24577,1667,588,34.15862966109804,0.855495713153007,0.07663922644271268
1292,49348,11.454255104064941,80.56773376464844,10.989108085632324,42768,5649,929,2,24448,24900,24855,24493,1639,582,34.0336930307709,0.8562535938343969,0.07582304724736963
1293,49398,11.457517623901367,80.55814361572266,11.013978004455566,42792,5668,936,2,24499,24899,24815,24583,1658,591,34.05279162394193,0.8591335404236788,0.07639437268410976
1294,49460,11.440901756286621,79.98573303222656,10.9979887008667,42886,5640,934,0,24511,24949,24866,24594,1664,582,34.127594447195115,0.854889408607895,0.07623113684504115
1295,49295,11.45107364654541,80.55717468261719,11.015823364257812,42719,5638,937,1,24397,24898,24757,24538,1662,590,33.99470006971338,0.854586256335339,0.07647599060364406
1296,49172,11.409720420837402,80.0411376953125,10.966876983642578,42672,5578,921,1,24379,24793,24751,24421,1642,580,33.95729865808679,0.8454916881586593,0.07517010389109519
1297,49342,11.423386573791504,79.98810577392578,11.0310697555542,42776,5626,940,0,24414,24928,24881,24461,1654,586,34.04005922849458,0.8527673427000031,0.07672084436224698
1298,49338,11.41434097290039,80.5501937866211,11.038657188415527,42752,5640,944,2,24412,24926,24780,24558,1647,590,34.02096063532355,0.854889408607895,0.0770473160403842
1299,49440,11.42679500579834,80.56925201416016,11.054320335388184,42829,5667,942,2,24497,24943,24874,24566,1660,592,34.082235288413926,0.8589819642874009,0.0768840802013156
1300,49471,11.38969898223877,79.99801635742188,11.023801803588867,42904,5627,940,0,24557,24914,24845,24626,1673,587,34.141918392073386,0.852918918836281,0.07672084436224698
1301,49491,11.412297248840332,80.53504180908203,11.053735733032227,42880,5658,951,2,24461,25030,24874,24617,1662,592,34.12281979890236,0.8576177790608989,0.07761864147712434
1302,49357,11.429376602172852,80.006103515625,11.06252384185791,42730,5683,943,1,24434,24923,24826,24531,1685,597,34.00345359158344,0.8614071824678488,0.0769656981208499
1303,49405,11.404111862182617,79.9977798461914,11.051136016845703,42810,5657,938,0,24435,24970,24902,24503,1678,606,34.0671155688202,0.857466202924621,0.07655760852317837
1304,49474,11.387187004089355,80.55213165283203,11.051949501037598,42894,5637,941,2,24520,24954,24904,24570,1669,606,34.133960644918794,0.854434680199061,0.07680246228178128
1305,49435,11.410280227661133,80.56021118164062,11.07215690612793,42818,5680,935,2,24519,24916,24852,24583,1693,610,34.07348176654387,0.8609524540590148,0.07631275476457546
1306,49406,11.38276481628418,80.52407836914062,11.06856918334961,42816,5660,929,1,24459,24947,24829,24577,1688,614,34.07189021711295,0.8579209313334549,0.07582304724736963
1307,49243,11.335758209228516,80.53695678710938,10.988368034362793,42701,5643,897,2,24335,24908,24721,24522,1658,581,33.98037612483511,0.855344137016729,0.07321127382227186
1308,49350,11.369192123413086,80.53789520263672,11.039813995361328,42759,5670,919,2,24464,24886,24839,24511,1679,599,34.02653105833176,0.8594366926962349,0.07500686805202657
1309,49465,11.360119819641113,79.99664306640625,11.049118041992188,42872,5662,931,0,24485,24980,24849,24616,1667,598,34.116453601178684,0.8582240836060109,0.07598628308643823
1310,49541,11.361674308776855,80.56102752685547,11.086041450500488,42911,5697,932,1,24484,25057,24966,24575,1687,604,34.1474888150816,0.8635292483757407,0.07606790100597254
1311,49420,11.365416526794434,80.54975128173828,11.036311149597168,42797,5723,898,2,24419,25001,24845,24575,1676,577,34.056770497519224,0.8674702279189687,0.07329289174180616
1312,49329,11.400591850280762,80.55877685546875,11.110776901245117,42672,5730,926,1,24376,24953,24751,24578,1708,606,33.95729865808679,0.8685312608729145,0.07557819348876671
1313,49425,11.370468139648438,80.01578521728516,11.055694580078125,42783,5735,906,1,24448,24977,24898,24527,1680,586,34.04562965150279,0.8692891415543046,0.0739458350980806
1314,49383,11.363605499267578,80.52571105957031,11.084712028503418,42777,5687,917,2,24425,24958,24835,24548,1687,594,34.040855003210034,0.8620134870129608,0.07484363221295796
1315,49372,11.37020206451416,80.56021118164062,11.087797164916992,42734,5723,914,1,24365,25007,24920,24452,1679,587,34.006636690445276,0.8674702279189687,0.07459877845435504
1316,49396,11.378114700317383,80.57599639892578,11.111828804016113,42714,5751,930,1,24431,24965,24848,24548,1681,592,33.990721196136086,0.8717143597347525,0.07590466516690393
1317,49443,11.355032920837402,80.56494903564453,11.078185081481934,42806,5723,913,1,24500,24943,24911,24532,1698,586,34.06393246995836,0.8674702279189687,0.07451716053482074
1318,49484,11.347885131835938,80.56756591796875,11.085951805114746,42819,5747,917,1,24455,25029,24876,24608,1692,592,34.074277541259335,0.8711080551896405,0.07484363221295796
1319,49454,11.350083351135254,80.5759506225586,11.080289840698242,42799,5743,910,2,24412,25042,24918,24536,1704,594,34.058362046950144,0.8705017506445285,0.07427230677621782
1320,49441,11.34072208404541,80.53889465332031,11.051753044128418,42769,5780,891,1,24457,24984,24889,24552,1710,578,34.034488805486355,0.8761100676868143,0.07272156630506602
1321,49576,11.305498123168945,79.99274444580078,11.017210960388184,42938,5762,876,0,24475,25101,24972,24604,1693,567,34.16897473239901,0.8733816972338104,0.07149729751205144
1322,49384,11.314976692199707,80.57255554199219,11.02169418334961,42774,5728,881,1,24416,24968,24820,24564,1671,569,34.03846767906366,0.8682281086003586,0.07190538710972297
1323,49432,11.319136619567871,80.5698471069336,11.042251586914062,42792,5765,874,1,24461,24971,24793,24639,1701,568,34.05279162394193,0.8738364256426444,0.07133406167298283
1324,49407,11.338595390319824,80.57017517089844,11.071030616760254,42750,5774,882,1,24420,24987,24815,24592,1698,574,34.01936908589263,0.8752006108691464,0.07198700502925727
1325,49302,11.295852661132812,80.55485534667969,11.032281875610352,42707,5730,863,2,24401,24901,24705,24597,1693,566,33.98515077312787,0.8685312608729145,0.07043626455810548
1326,49353,11.32594108581543,80.55773162841797,11.075411796569824,42722,5755,875,1,24439,24914,24824,24529,1701,565,33.997087393859765,0.8723206642798644,0.07141567959251714
1327,49334,11.341889381408691,80.54977416992188,11.083572387695312,42663,5794,876,1,24416,24918,24857,24477,1726,577,33.95013668564766,0.8782321335947063,0.07149729751205144
1328,49478,11.31315803527832,80.55289459228516,11.064236640930176,42836,5770,870,2,24468,25010,24856,24622,1708,563,34.08780571142214,0.8745943063240345,0.0710075899948456
1329,49621,11.317137718200684,80.5656509399414,11.049171447753906,42935,5822,862,2,24561,25060,24920,24701,1733,549,34.16658740825263,0.8824762654104902,0.07035464663857116
1330,49499,11.338767051696777,80.56814575195312,11.108071327209473,42811,5802,884,2,24489,25010,24897,24602,1733,560,34.067911343535656,0.8794447426849302,0.07215024086832589
1331,49477,11.335267066955566,79.99569702148438,11.094315528869629,42791,5791,895,0,24475,25002,24867,24610,1741,572,34.051995849226465,0.8777774051858723,0.07304803798320324
1332,49352,11.350654602050781,80.55723571777344,11.098977088928223,42644,5820,887,1,24388,24964,24856,24496,1739,561,33.93501696605392,0.8821731131379342,0.0723950946269288
1333,49451,11.323192596435547,80.57122039794922,11.059947967529297,42757,5817,876,1,24460,24991,24891,24560,1742,557,34.02493950890084,0.8817183847291002,0.07149729751205144
1334,49497,11.309051513671875,80.53619384765625,11.069917678833008,42846,5753,897,1,24503,24994,24941,24556,1728,568,34.09576345857674,0.8720175120073085,0.07321127382227186
1335,49396,11.34244441986084,80.56037902832031,11.126115798950195,42719,5760,915,2,24458,24938,24882,24514,1756,591,33.99470006971338,0.8730785449612545,0.07468039637388935
1336,49415,11.323689460754395,80.5722427368164,11.083613395690918,42739,5767,908,1,24386,25029,24782,24633,1731,577,34.01061556402257,0.8741395779152005,0.0741090709371492
1337,49343,11.317154884338379,80.54838562011719,11.070332527160645,42686,5755,900,2,24371,24972,24849,24494,1751,580,33.96843950410322,0.8723206642798644,0.07345612758087477
1338,49526,11.318710327148438,80.55326080322266,11.090049743652344,42845,5759,921,1,24517,25009,24940,24586,1740,590,34.09496768386128,0.8729269688249764,0.07517010389109519
1339,49385,11.33690357208252,80.02776336669922,11.090022087097168,42687,5768,929,1,24404,24981,24941,24444,1744,601,33.96923527881868,0.8742911540514784,0.07582304724736963
1340,49473,11.318916320800781,80.55480194091797,11.078076362609863,42797,5748,927,1,24467,25006,24882,24591,1744,596,34.056770497519224,0.8712596313259185,0.07565981140830101
1341,49477,11.345634460449219,80.55362701416016,11.108354568481445,42756,5791,928,2,24411,25066,24911,24566,1755,600,34.02414373418539,0.8777774051858723,0.07574142932783531
1342,49594,11.335768699645996,79.98734283447266,11.090935707092285,42873,5787,934,0,24489,25105,24997,24597,1758,611,34.11724937589414,0.8771711006407603,0.07623113684504115
1343,49471,11.337116241455078,80.01377868652344,11.092175483703613,42742,5794,934,1,24444,25027,24937,24534,1771,608,34.013002888168955,0.8782321335947063,0.07623113684504115
1344,49623,11.343367576599121,80.53938293457031,11.127123832702637,42880,5785,956,2,24611,25012,24954,24669,1800,630,34.12281979890236,0.8768679483682044,0.07802673107479587
1345,49474,11.315695762634277,79.99287414550781,11.07786750793457,42758,5765,951,0,24437,25037,24919,24555,1742,624,34.02573528361631,0.8738364256426444,0.07761864147712434
1346,49616,11.319612503051758,79.99861145019531,11.091720581054688,42908,5759,949,0,24536,25080,24945,24671,1773,629,34.145101490935225,0.8729269688249764,0.07745540563805572
1347,49499,11.315831184387207,80.52386474609375,11.08603286743164,42792,5760,946,1,24515,24984,24900,24599,1769,627,34.05279162394193,0.8730785449612545,0.07721055187945282
1348,49461,11.301867485046387,80.5740966796875,11.043598175048828,42764,5759,936,2,24448,25013,24868,24593,1758,616,34.03050993190906,0.8729269688249764,0.07639437268410976
1349,49494,11.316707611083984,79.98363494873047,11.058084487915039,42781,5771,942,0,24544,24950,24892,24602,1760,616,34.04403810207187,0.8747458824603124,0.0768840802013156
1350,49419,11.322338104248047,80.56368255615234,11.082491874694824,42705,5762,951,1,24494,24925,24866,24553,1765,625,33.98355922369695,0.8733816972338104,0.07761864147712434
1351,49467,11.278919219970703,80.57308197021484,11.036588668823242,42805,5708,952,2,24476,24991,24849,24618,1742,612,34.063136695242896,0.8651965858747986,0.07770025939665864
1352,49472,11.274085998535156,80.55012512207031,11.020515441894531,42812,5721,937,2,24456,25016,24896,24576,1715,615,34.06870711825111,0.8671670756464126,0.07647599060364406
1353,49554,11.310222625732422,80.54058074951172,11.073442459106445,42834,5777,941,2,24495,25059,24899,24655,1739,619,34.08621416199122,0.8756553392779803,0.07680246228178128
1354,49290,11.293479919433594,80.55717468261719,11.03394889831543,42624,5733,931,2,24375,24915,24796,24494,1701,603,33.91910147174473,0.8689859892817485,0.07598628308643823
1355,49381,11.285564422607422,80.54605102539062,11.029553413391113,42698,5757,925,1,24511,24870,24801,24580,1719,604,33.977988800688735,0.8726238165524205,0.07549657556923241
1356,49420,11.260451316833496,80.55730438232422,10.982322692871094,42759,5746,914,1,24413,25007,24838,24582,1688,592,34.02653105833176,0.8709564790533625,0.07459877845435504
1357,49408,11.266841888427734,80.01508331298828,10.959957122802734,42723,5793,891,1,24454,24954,24837,24571,1684,578,33.99788316857522,0.8780805574584283,0.07272156630506602
1358,49445,11.266340255737305,80.5369873046875,10.968409538269043,42751,5799,893,2,24459,24986,24850,24595,1712,586,34.020164860608084,0.8789900142760962,0.07288480214413463
1359,49555,11.25015640258789,80.53939056396484,10.953462600708008,42847,5810,896,2,24435,25120,24887,24668,1679,580,34.0965592332922,0.8806573517751543,0.07312965590273755
